8131
Address, ETHER
('0x9009C0E585A58B01E2B5C9cd9c14D28e2EC3b196', Decimal('15620.17508711616116'))
('0xcf9fA78ca5bdAC18C51ADF80CDB46F6309cCb52E', Decimal('15568.319788759'))
('0xCc80b556483abB544f12A09f31B8296D490D5395', Decimal('15502.886883688173573361'))
('0x3fd235f3052B71a02f6Fa22895a4249819237aB9', Decimal('15247.032321'))
('0x96b099adC8670953E341757133eBc6606ad3841f', Decimal('14877.5952247933221127'))
('0xED25f62e8c0Cd38DA7edB5529eDA13C7e0A5f523', Decimal('14799.799994781101528353'))
('0xe1eB058B26C5dC5c04a6616883359C75F0691CfA', Decimal('14765.161560166507267'))
('0x865Db8FE5EF97734Cb69516C51C21936110c6629', Decimal('14509.7228882956672171'))
('0x72db9Da532C8Ec84dd2c79976A1e263801fB2E45', Decimal('14282.089958872'))
('0xD9479557f7148cd2b3c9aafa98af860e3BDC5827', Decimal('14264.6715267665570533'))
('0x40977F258CCA1aeF46A21889e2008AA503Ec506f', Decimal('14261.491908455'))
('0x6E1ce5FD233B4eA27532913ed4dE39dDf0398060', Decimal('14157.488709941'))
('0x1893ED2112a1b01a77f60F575b5b834Ede98251f', Decimal('14115.904890452561124'))
('0xB0F2447A185E0A0d03873Dd5CdeF8FdfB8b67aA9', Decimal('14092.7221839330259749'))
('0x2F1390eC03A03e57a1406BDef57c9cF487f62B78', Decimal('14061.2332998830494951'))
('0xE12508bBC5cE12c9e83A219db4BcE6Ce299675fa', Decimal('13880.760911374845283'))
('0x9e5F86e7FdB5b63534dEf0BAd8C273468F5CaD91', Decimal('13608.0518449676831011'))
('0xEDf4Cd64BdB6edD73d521AC2eafC0eaeC043aF3e', Decimal('13576.581128473'))
('0x5e50ad366a821BE279d1886d3f708aDA71589290', Decimal('13528.42058416464833'))
('0x1856eE63644d2eb873e93d49eb9B3c29eB77C4ed', Decimal('13386.697536628'))
('0x00C9D44bb1111B01D207cF356d2aC85EA4229440', Decimal('13317.898'))
('0x1De1044DaA79789678A3BF81289e8D8Ae362dC45', Decimal('13261.052430897766449'))
('0xC8a875ee125A460891EF11052e26e35214822e3C', Decimal('13187.794763177'))
('0xeF3F2aB6DcF98b39A7413A36993120463402F526', Decimal('13028.867124001760097966'))
('0x5d2F61B00a60Df8e4Fcd1A52283dD058F3ca97D3', Decimal('13000'))
('0xE0A1B4A2f216F2CaFBF87f3660533Eee9aBdB05D', Decimal('12995.572654539853485'))
('0x78307b8767C0398E6b3DF76f568B8751A7611dD6', Decimal('12893.432039762'))
('0x69Cec6586b7ad7f0E02e7AE1e22e1276a8bfE114', Decimal('12836.296077142'))
('0xCb82518B7032655F53382AD37F5D744f3B5D19f6', Decimal('12655.5084327199971815'))
('0xa5542678CBAc3e7c85Bc920Faf0A3565D486cB97', Decimal('12611.5220290772093933'))
('0x75Ead423eB7a7c3661D23B389A1671bc0d9a0E77', Decimal('12599.999559'))
('0xEE6bd8B6447798fD43C34FaC8729c6Cb45C90a10', Decimal('12599.999559'))
('0x5F579181CFfB39019AF9c7a4E71Afef7651CfA65', Decimal('12369.9725846'))
('0x7c6A3f01D3cEc9D2CE9E77E20c3D023D9D66Df15', Decimal('12341.761492272'))
('0x4AdF9F04a16F437bA86e4ed8aDFC18682a2d7f8D', Decimal('12328.70269329548570558'))
('0x32781FC41995322E374A124EB9f9456Da35c19C7', Decimal('12294.071171346'))
('0x9285D80A31472eF63B6a2015f40770F5e5073205', Decimal('12219'))
('0xe410b63DC0F7Ae95d21Ef876894F270a8e49cFF8', Decimal('12178.8934686262811532'))
('0x38a1d46304A156b921d63e5ab34DF7b48359914C', Decimal('12177.079100140373051'))
('0xa90860F34f193b41d30Da917aA75bB8B69f605aC', Decimal('12159.791503924'))
('0x861C19481c7503fB0a4CF88E8B716000782D9323', Decimal('12157.518383248940398'))
('0xbc03045Cc94274F92933aeEAcc8660BDC3d61310', Decimal('12130.4603582'))
('0x19394718D2d9277591194ddA75C926c8D25F40fA', Decimal('12111.803113068'))
('0x76dfDe25090e8090974CE88534Be4c5b9AB0A59d', Decimal('12094.13868921'))
('0x592f2aBC18918d26112245b762acb4e94f16eD38', Decimal('12068.3475'))
('0x9aF77A52F19D9908ab453bA4E9d9B4557c6CBD4A', Decimal('12058.321584965'))
('0x5AF998F979342d506886e87b9787a80fBBF88706', Decimal('11980.605430830537328'))
('0x01c4E06ce9C5Af313Cb962a8dB4De9bf7436D9B0', Decimal('11908.668031829160895034'))
('0x2E355888F2b814Bd639FB8Ce63F2AD7d7D828587', Decimal('11883.58875'))
('0xa19937155d4fB38E0220742D2F6aA23A85B07392', Decimal('11797.587304058'))
('0x45FD9c39C96Fff4EA0a2473DD4c3bAb49296b06A', Decimal('11750.641292489'))
('0xF45AD1b8C4b14C4a7c1BbaCc32032C3570D1Ef1C', Decimal('11742.455086814880770296'))
('0x0a1C95827394b7366EeCeC90b2De5fDF57cdE887', Decimal('11571.8625'))
('0x5c64E9EC290262E40c523501D699304BCd6900F1', Decimal('11514.521395347'))
('0x270F0c2D0163d453993CdD055814dA8AAcCE7972', Decimal('11441.433631013'))
('0x32E8Dd114Fb9546C9160A0ab1139e65B92fCe32e', Decimal('11388.452641898667739792'))
('0xE05EfA61B096aE4BE6aA8986d914DA8D85Eb2297', Decimal('11375.038620537'))
('0xe4dd93F559F3fC0406D50af00c7E521803De7201', Decimal('11263.472449749'))
('0x7E3883CD1c3E09687d5a3725e605226B5C53de97', Decimal('11250.050874464203268'))
('0x48507f8E758A12922dc2C5A19C2a87a4e8575b6F', Decimal('11197.68356474474522'))
('0x96A329201903afce4090345FE6CF6cf0928Ab41e', Decimal('11155.949726577'))
('0xA7c199461e32D60b96faE7Aa8F294566AD16ca4e', Decimal('11134.73377490729147658'))
('0xc2788915bA36c0b9a0fcE0A9D67487dA54BdA659', Decimal('11118.86205729192310663'))
('0x9827C8Ed2c0BFE63e5Af61A53833e4DeA2A87023', Decimal('11103.018576932'))
('0x31a785aD3EeA177C59fB575CaD0B44f9a48A12e9', Decimal('11016.4865386408426403'))
('0x08935de451C4dDb20d02A7369d4c9bE5B8b78341', Decimal('10981.1721'))
('0x59bC4724605c3cEb40ee89302Ab02BDd324fe470', Decimal('10950.701139285'))
('0x900D4B1D5191Bbd45c058dcF642c3543E11D1262', Decimal('10818.841451'))
('0xc78813b09f5AACC26A93bEAb4bABf88af9A0A39c', Decimal('10796.819669232'))
('0x9AfD4F7aD03A03d306B41a4604Ea2928cFf78fd1', Decimal('10770.783746662042'))
('0xD6a0A3db9207154717E7E816fDAFddf8005D87db', Decimal('10740.673070755'))
('0x6206079ea3866c0fC0e2ffeA197481Cd5123c301', Decimal('10716.884490837'))
('0xe81Fbda7033C5f3fe880e5ff6b3b97B0e516d72C', Decimal('10681.8766159918806053'))
('0x8c605C009Ea93499406f49FA3Be3233f1F66e088', Decimal('10636.1595511356326035'))
('0x15B93404c2dd958502a85e611003ce3dcd93Ef91', Decimal('10635.3205361142080042'))
('0x9B7E2e11B2a51230762C5f4FA7fc905342b7D440', Decimal('10578.0658632'))
('0x33CEC59FBc854D114CEA8D514776f0c73fBF0d4E', Decimal('10548.5737085'))
('0x1A530Ad7798F7B061B83440e84BbdB0410234858', Decimal('10524.4433272'))
('0xE93E50470d33192343079682E33C064Fe74160a4', Decimal('10510.870589064585119'))
('0x222B6dFEAd2922089E4130658eddD8eec0dab0fa', Decimal('10509.644186682025227'))
('0xD3517Fa4cda3b038Bae1F72c00b8B68Ce0ABB305', Decimal('10486.256797289'))
('0x1BcFfEF7939b704cE2177C1F1Fa7dcCE88ff3A7D', Decimal('10475.724383596344754701'))
('0x47aF58210f8c9782715D488d330CCB3dA4dDf998', Decimal('10449.12283065824732538'))
('0xF81E8701F19a8F4A1596F5Fc82fEA266AeD76609', Decimal('10448.53354309679208713'))
('0x8cfeeeea17FE969Ea8376F1eE03F6465bB14A842', Decimal('10434.3891960431402822'))
('0x287121d760475aB330fCcD8eB897fb4f4BAeA03c', Decimal('10432.0207623201944435'))
('0x33e02E9F16A332948d99175bf1093749a9bA8123', Decimal('10299.416313786983113'))
('0x0C4Ff6D5e136EA39a729cA9568fF5AB612c3DBF3', Decimal('10258.248603758'))
('0x979f48E521cbf78EEd756854B4635a0FB3187DB4', Decimal('10253.5893148805961992'))
('0x2C147e09274E24919fEfd420bc6FFdB51051d4D3', Decimal('10215.626732751'))
('0xAF6669a91eC9e82A3463d6AbD522A1e0c3A7A94e', Decimal('10152.3752356209901255'))
('0x440f5750de81D12D2760289C488a14e4d827b4A5', Decimal('10136.11284822'))
('0x59469121254561d5ae9938d3E7B9cA3F369cb7B2', Decimal('10088.106346'))
('0x7724F5fD2c18EA9C212c6a48BB522664284BbD4A', Decimal('10062.60187756894372959'))
('0xfcaE8367A9A04d9fbE32FCD7b080Eed705a7957A', Decimal('10038.41471704887067166'))
('0x82d130f82Dc1d40F0Ad69bbb3156352220CcD2bB', Decimal('10034.546937387'))
('0xdFe1c260853459a40cDc437e99e859819881846f', Decimal('10018.396717877'))
('0xAcA22b458d6ad9cFd61cC9a9A8e5EFF50BB5CD8A', Decimal('10005.996'))
('0x492a34Dafa137426a240e0d760156FFFe3a31b38', Decimal('10001.630529'))
('0x8312eD5d17EE4bA0b099708fFbe6545C6917e19C', Decimal('10000'))
('0x78B64b20af4cDa7a7978C51E540d431Cad208635', Decimal('9849.526240799'))
('0xc3756d7698820f1366B4cE97Fb47c917827739E7', Decimal('9833.640877841'))
('0xcD0EE987D061C6AE202dbf52EfbEB30b08f26449', Decimal('9752.378093918'))
('0x570b9a0A60829701FADeDF68F3060E1107ea7d9e', Decimal('9603.773310803'))
('0x56e67A49b3B66766b7f363C8cEC7815aA6263CA3', Decimal('9340.695403861'))
('0x6BD1debEe5DaCf08C3A445429513abC7F486d7C9', Decimal('9307.781764796'))
('0x75490Dac2d9B20DE876E344768b8f2Af2cab581b', Decimal('9214.673773066'))
('0xB3C481B5D6562C7Fa8B0fb22a4eab21cfb0028C1', Decimal('9168.18865445'))
('0x42154FcA403A04A06DCCBa1ED13Cf03b8aCe6F1D', Decimal('9093.55830934'))
('0x5ec039956A86A3Cf479159ED6b9313bC123F00C0', Decimal('9062.007748271'))
('0xceDb8206028a95d1AB1db36aC5083aB790DC8386', Decimal('8884.5075'))
('0xdbdf22587020f815Afce8c08f9F6061f4C2C7E03', Decimal('8815.310962881'))
('0x0f2Dec594f93749Ffe759d43889f3d4F269CBBB2', Decimal('8781.814018569'))
('0xCDB428D9296eBd1d8082C51936ba5E8Bb2c3bD2B', Decimal('8691.27923887198377231'))
('0x1A956A2c7F670DaE5D15E11Cc157Fa65dFF13ae2', Decimal('8476.2760002'))
('0x0CE9f7Cfb6BD1d14E9eD7518a7F104C0A6A6Cacc', Decimal('8426.486528050791848956'))
('0xe6fB767a4F19653F61fac34920b26Aa0Ec885e39', Decimal('8414.898261281'))
('0x3943E76Bc9011B7da293E0B448C22c6763562FBa', Decimal('8391.955503707'))
('0x929ed39bd73bF8F66B1e6a5731858627eF10B96F', Decimal('8282.475350839'))
('0x1Aa1CEC8CFaa3f11bc185960E702ec2705b20Bf2', Decimal('8013.13964161'))
('0x780871418857f1Ae51a285fA83584ac7A1439EAf', Decimal('8008.089315701'))
('0x1CB951FfC8C42981bBdfE508E5ca0f5c4E3e03F8', Decimal('8005.132245737'))
('0x168ac9FD1854Ed2F1f9Ac1f5299ba2368e5A3BDb', Decimal('8001.221774713'))
('0x79C0bB97603c0D706c4258CeAf2290DeeA7F8645', Decimal('7910.12818418'))
('0xE24AfF4F24Ad4b90c3FFFb66Affe8cbd33e75F26', Decimal('7908.999430004'))
('0x2C0898367ccd18E6D97820FF3D4cC63C0D35Ec3e', Decimal('7773.275587160084074254'))
('0x74facEfB6a689708b2Dd169b091e385606CEe538', Decimal('7715.242721'))
('0x9f7A5182A5484eC3392470A4d22CdA006873Cf98', Decimal('7673.117857108'))
('0xae58B8767FDcCe2a9fE948ac819C6E0cD3Dd9cF2', Decimal('7656.561099087'))
('0xaB339e0d3EE069c7628ff84fFa50edB05F527F3c', Decimal('7621.437364061'))
('0xA8E5733B8738BBA4Fe550fac67F0B3Ce46E04416', Decimal('7603.814664835'))
('0x2a0cE98450fD18D5bABD925FA7516105e27469B2', Decimal('7568.55527508'))
('0x40E791e1913bd6F308CDAfd769894f54eD14E983', Decimal('7553.38238409858472594'))
('0x27fbE8761E4f16Bc80ebdb53f79Cd9e658Ce84b6', Decimal('7543.7193'))
('0x1555898CD48898D0223A7fa2fb1DE90d42408d24', Decimal('7523.875568964'))
('0x1808EF4256960c9A6316997a3a10c4Cbd4CAe858', Decimal('7464.527557461'))
('0x453d04b5Bc08a404f43081d4F98A90CBc52a9dEe', Decimal('7463.699457054'))
('0xbBca1a337A16675949CEcE340D435c44ec600d77', Decimal('7345.181732518'))
('0x842606B0134c595AaAF6649A0cEf8db87191836A', Decimal('7345.0588309380836292'))
('0x7afafB08d2b903096c54266112b66c05e9dB5029', Decimal('7218.570061161'))
('0x742C102379cd62D9797cA98f5459B14FEC5F72B4', Decimal('7210.316176279'))
('0xb6f2a44e431D59070547Aa6Cf99e3672c04d02F8', Decimal('7194.59190629'))
('0x643eC0E4b61f6a2FeeBd166C7E48B027F8dd78bf', Decimal('7188.978600267687478272'))
('0x5890425cF99c2Bf44B4cd7d49c7805Eb447a0482', Decimal('7137.067604385'))
('0x6A4fef7cA2914d8F32B48755f371F7a80C930DfF', Decimal('7129.7325'))
('0xceCB5c7860E019080D5d75Fed8d148fA6E99b670', Decimal('7115.618819249'))
('0x8f9297c257a2aF116b5Aee95e39F34A4B8Cdf960', Decimal('7111.904065519'))
('0xb43b550cF1299E62483a530bC023bf3F0b1F29b5', Decimal('7102.033297038'))
('0x5cebF8CD12401504811B57426eB7813C81847bBb', Decimal('7073.810827971'))
('0x47FB4764155610f2F283eC6E333E27d6E6a5F023', Decimal('7064.617849263'))
('0x31b768B1Cf12206c2253ce03A374fF38F904dFAd', Decimal('7047.94578543'))
('0x74c6F5F3b967117EbCdE7C1ac7504615285afa43', Decimal('6981.15185385'))
('0x287AFBFF7eB3DB7D29CE17cb4394CD82554af267', Decimal('6910.454601631069582204'))
('0xCbb4CDC38deCAe6E7799410C9448F92Ae5f9dDA0', Decimal('6895.757979625'))
('0xef31711AdcD92F2EE36488f8762289c627d4aE01', Decimal('6884.157007436'))
('0x2DfCf1CF0174707F4bF2f4F8Da6521F1a94097a8', Decimal('6864.081795587'))
('0x9cB9f9A4aeE9A314C569dbF9ac81c83ce5DF67f4', Decimal('6856.958073993'))
('0x79674f7C5e4d25D9Ac8611ddF9439C2D8F9C4c91', Decimal('6784.020807238'))
('0x7F999Ed6cA52Ddf77C0AEF1243eB80fCCc893987', Decimal('6776.344565548'))
('0xb6510183491fEAf768b931A813e78d791752C535', Decimal('6722.621253526'))
('0xf69929741Ad064bC961248F75F9292D855Dfe8cB', Decimal('6567.894155675'))
('0x2750300eb667554ef5eF71932F7EC5830e0086F5', Decimal('6553.384453877'))
('0xE74F0c4BadE564dF1660dcCEFdbb809A423e2911', Decimal('6528.65079171'))
('0xAb1469EaBd27097DcAeBd0d2636045F54b23F96e', Decimal('6523.503831905'))
('0x8E9a81267311713E6FD367BB0600f45165eD4D4f', Decimal('6512.541968067'))
('0x4390E48B681f37D82eDEEaf6f38743b4026F03fD', Decimal('6470.031597138'))
('0xd9EdeaDF77dAE98204c6B5bB6b334118B16fd9f9', Decimal('6450.012843454'))
('0xdBCBe19Cf4b64a9490F094C808DaB7eC242a33D1', Decimal('6445.5757478'))
('0x5277F04962e8503E049B077FC50F5b40305e8167', Decimal('6402'))
('0x1eD4F9d7DB044d1cba384784564F3b0AEbbC26D7', Decimal('6210.429193226163915151'))
('0x6e9cdC2Da38e441D2Bce536d4FE0d97Bb71130d6', Decimal('6206.14061714'))
('0x9ADE1842F6062780655C2c15423007924D5b4293', Decimal('6183.898675401'))
('0x977CEcd56d1DaD84427FaEf57005CA8399c22298', Decimal('6111.858195853'))
('0x96C4a4F3fbD385b511E78839c44601129256C9fc', Decimal('6104.16744766124828053'))
('0x676fd73Bd0104dbf7fa168A0E0B67D7675D4AA4b', Decimal('6085.928292527998865408'))
('0xf9C02392dF30967bB699abA427E75DC32f0c69aa', Decimal('6035.97179411'))
('0x860d68c39C2C7B537e5b0e3AF5801cE9E3D1E52B', Decimal('5948.865356522'))
('0x7DCBDe3977292B7E6e0019735574f49BA429CE46', Decimal('5935.8736536'))
('0x7A350492E162213C5223CEfcC8cBEaF5b0F9b8b4', Decimal('5910.23239602'))
('0xb50b8b83C09a5aC78c00B896A4f827F8EB90BDDB', Decimal('5899.494555018'))
('0x34aFFFcFDc31B717ef14e8365D323e85200ef71F', Decimal('5773.773475178'))
('0x22Fca87f880e72C9Febae4313d3e992d6bd3Befb', Decimal('5752.531164177'))
('0x08B6777a496eE7dE4E91C3b7e8a8d8e1AB759646', Decimal('5743.986838694'))
('0x0A6FB7d2E8320a2E0f29174eEbc7626E090Ff3ac', Decimal('5720.396000741'))
('0xbDC4B8348192Af8F77f2779E261EaB367bDAce03', Decimal('5668.705521286559052906'))
('0x677cd82ED2b56C5b2FD0975cE9C38cCE7229Cf63', Decimal('5601.509756930999999998'))
('0xe8AFEFd3ADCadc45362abfCa2088ff48fA063bbb', Decimal('5516.583369096'))
('0xB9Fa9D6C2E5D79923e331753fdAf0f3F45c0B266', Decimal('5484.741609702'))
('0x4d32c6748EeDBB4b163aEfd13e6553C5560b1c8B', Decimal('5443.324255424'))
('0x7f025D31AB14575Bf801bDE6F8958c386a3Fa871', Decimal('5422.738620747'))
('0xF010744aEB0272BbfFaFd58a6BAcA041494f143B', Decimal('5415.05409577573016236'))
('0x29eff0DfC82AAF4aD1d1F4488fb129f50865FFCa', Decimal('5398.331221995'))
('0xC783F5c39e3D9e3E55Dc4762BF9b85209Ab0cc6B', Decimal('5382.009414404767648984'))
('0x69FED5FA3e8110E3e3f2efFf415530eeE60e9fe6', Decimal('5368.797355094'))
('0xd58dE98DB27A25721333F01807eDbdBe6018D623', Decimal('5363.651099449'))
('0x79083ef9206847bcC5EDe501E4751f8a4648E5eC', Decimal('5356.855766223'))
('0x9258420966320Eb59A2AB2e9D84d9E3b697AF1Ad', Decimal('5346.626360748'))
('0x43A5D05e26427D9B9C6172d42A9206304F78eFD4', Decimal('5336.205643974'))
('0x7Bb7280a0DE68cD983DE79366c290eC58cD42659', Decimal('5315.479870388'))
('0x7a2CEAcABeEEA7929d773457d508E9B776afF078', Decimal('5296.281513222844702'))
('0xF44D9872ce84B4Cd36878eBbF01ad242130B02fF', Decimal('5280.695926871'))
('0x1c46115e3202983883eb546703c6aEdeb8D7ADf2', Decimal('5268.021886458'))
('0xf4AA0082b40E71AF5a46B29DBb9B77B30604AaEb', Decimal('5254.799169964'))
('0xFEd672443f9E731Ee69CE007a6e2D90B7043096D', Decimal('5254.247534281'))
('0x36099d6a16FaA90fB7ebBEa058fcf2c7B7c97281', Decimal('5211.026261223'))
('0x040FB7313B75ec99C6C30814D61CEbDEb18De0d2', Decimal('5195.932117689'))
('0xB40552530258386d773f91A84039E61bEA93D05D', Decimal('5187.140044890077190512'))
('0x79fDcD528935AF343905609de88E4C2aC8DA8F87', Decimal('5136.255125067'))
('0x7A24beF480ac025017A54577062D877cd715E8f8', Decimal('5124.783389'))
('0x81e22155d89E16C24f23FF06abD449fBa7579508', Decimal('5025.650655314'))
('0xF62a671953C16C41288c46E1DF8E3c52453F2B01', Decimal('5018.842695'))
('0x75bb7b4D5e1D50cb62637827bA0b6f9E1b04445a', Decimal('5000.084685299'))
('0x232e1f08512A8754E1234FC58Eb65B34590643A1', Decimal('5000'))
('0x03B780D1CD037e3B960bd2917Aae3E47C52319a8', Decimal('4999.9896'))
('0x99E7DB4533d55aA5E453db1C5482Ec2670c54F13', Decimal('4995.658340804'))
('0x30820A2435F448203c1E4F2228322332e3F19945', Decimal('4986.898730799'))
('0x72448D572BD8828CB5A28c6d76a03Ab3c4450433', Decimal('4948.015754505'))
('0x3240a122680d065A3e55C80EAeceBd0b389c0fc6', Decimal('4903.854749606'))
('0x7D660281ddc4cDE058A3aff6710b7B94220919e9', Decimal('4902.839675443770463782'))
('0x55963C4C4fD764a07c34b900b78fC4DdF014e4CD', Decimal('4882.368007788'))
('0x891fAF2e663E906B75AEB515DD762C564c6bA2a0', Decimal('4828.672289446'))
('0x08D40A29E705b53ED9852E535Eb5e1Bb5C1e3014', Decimal('4788.288458841'))
('0x5C222d35c1E373Fd74E2Cc69fc4D7aFdaE256baB', Decimal('4779.06590358'))
('0xf8e3325f38f569637a429fE1695E89eb51EcB9Ce', Decimal('4759.90992342939903956'))
('0x1A7E2dB9F271E88103128ab94cC55cCFe056662b', Decimal('4758.21651098'))
('0xd28CF655EB606fdEF440Dd16BE296e3dF17E5607', Decimal('4748.80551381230922183'))
('0xc7db4498dB9CFC28282e93A8EcEcae2a7e106520', Decimal('4742.862997782'))
('0x8ccF3FEa14d1F05E08f8100a225d524f59476B50', Decimal('4738.919002437'))
('0x2E9B13408280602EE01C64d2cfBe613C138a5dD5', Decimal('4727.1449046'))
('0x2396092D6dBfefCA1b49D697b7cec93caB701547', Decimal('4681.452455513'))
('0x47015457E8e42F2B3884B23B2FA58a4765723CC3', Decimal('4654.926218506'))
('0x5fA9f9E215A35A612c5f1ea052Ca5EF4775E361a', Decimal('4652.752931681'))
('0x3B66EB24B7b185134A9A9f54887d69F18Cfa98FB', Decimal('4617.842823622'))
('0xd25e06086B504A3f0eAB32C92358DB258B7EAcf8', Decimal('4611.42'))
('0xDd2165839aB95D6b24591307adcde9Ee1819927A', Decimal('4602.66542337016693373'))
('0x06CE877804f40Dd696efABb313Df2B35cD6870dF', Decimal('4560.124722228'))
('0x93b40b877356E319DAaDD3D2b5CF9998Ca640557', Decimal('4541.875905741617418652'))
('0x789669AA6ECbc927CaBFbe6B424472B95b83Bc8C', Decimal('4487.55138066'))
('0x9eC7578bBf738c8289488b0A8310B5feC8682023', Decimal('4485.69'))
('0xc4E07E90D26591Ad2CF3302B36d925b2BF6Ceea6', Decimal('4411.175278471'))
('0x6a6B2993d103EEc70cc49D680Ff3b403f0bfF9b5', Decimal('4398.559479086'))
('0x6Ffd9d4B57c32dca274BA4CE880024532f498D51', Decimal('4387.9569294957831499'))
('0x64Cffc15290cFeDbDC87542eD9A99020A260dF25', Decimal('4379.406749815'))
('0xB689Ed462a80B25F373738515574352fb25884A3', Decimal('4367.851801551'))
('0x9e416B797486a7671c874414f705E68A56aee4D1', Decimal('4335.964007008'))
('0x641822Ea56A47b5DAA083389583d6e39A69F54b8', Decimal('4279.566046482'))
('0x67EebF2d04FA57a2f6b2b9D87B19678fCCdD5B27', Decimal('4272.935598087056262176'))
('0x529aCD7426EC169F684ee28d5D3b1D17039ed755', Decimal('4246.499500116'))
('0xd6bC836659847e4cAe703b45B80bB89C7e99cf3A', Decimal('4243.733759530503253336'))
('0x9284bD6a72ed805aCC7469c4de1B16aBEE2Fa139', Decimal('4228.178813076'))
('0xb8B2Fb1D99391AE42Ea3954a18eEa595aa5844bE', Decimal('4200'))
('0xfFfcDc406c974A38e41d1CFD889f4f9c85696b44', Decimal('4199.271108331'))
('0xe7C135be221527a7d64eA22684dC6c32BdF31b24', Decimal('4197.88823039'))
('0xC3062C964AF7d03d4561AAF7b266A81F75D6Fa02', Decimal('4196.518382117'))
('0xFf4EEABe3bc1aaE1a6feF1A87cDE63cFE6c9f346', Decimal('4194.790976609231158853'))
('0xD9EA72edA920b2fCd5A8c706b00E27d15951f5fa', Decimal('4186.397161217'))
('0xA1cA9144d60aaCb3B6B77B1deacA9cBA4AfA3ac3', Decimal('4159.5445'))
('0x706e9357dd1ed3f734Fd07d7260dbb4F176aC20A', Decimal('4118.787805609'))
('0x92e1C1051eD9b9A02a82c41c0b418144DdbDf6CA', Decimal('4106.681978632'))
('0xe0BD437e494DE704c1D4b8084C90af020C0989Fb', Decimal('4105.433572076'))
('0xF9c1E7EAe2e37f4a2a8070B1ecD23897755eb1e9', Decimal('4103.7530389444609525'))
('0xEdbB9Fc8F93324f91c3288acF559404E6EC085C9', Decimal('4041.569524766'))
('0xA80409b51256aAd2F545462feedaF43C1FA4f9Bc', Decimal('4039.554029378'))
('0x0Bdf42BD6e46C7E9a1fa4943d81C3cf218dAE598', Decimal('4010.344005294'))
('0xC3A3d2Feeb7f578D86923b950F4F761FaEa52599', Decimal('3936.746898572082799626'))
('0x98518B60Dc7021916b42851b7727ec49cd1dF31F', Decimal('3925.849380634'))
('0x07917b83bfCa86485F902791716c3d76eD624c98', Decimal('3878.179868786'))
('0x5e7a6cFe8FAa2eaEef3D5FF5644c62B568Cb10ef', Decimal('3854.1733936'))
('0x46A6D5Bb2A0396BcB25aDCBFc6E6A3d4ED762cDd', Decimal('3843.405003629'))
('0xB589140B601cf35973D07b1395080e1046f40316', Decimal('3839.517625061'))
('0x2CA6a3f7BAD6D9Fe15dc78Da98990125f6d07555', Decimal('3787.751187143999916'))
('0xB6A537e9228b6fA91E5d5616F2ca5774e3f5FFC2', Decimal('3781.100082382'))
('0xE2104dDD5cba743De7ebc8c0bB5F73e2D337364C', Decimal('3742.58963414'))
('0xE3EAA0db087E7d77C165a10f597Fb18756362cE2', Decimal('3732.952695797'))
('0xCCaD302B6a2E1f95082858Beec566186C9D1Dc0B', Decimal('3729.412836494619314501'))
('0xf7dD2801cc598fB96C12691B4862d0804036ab56', Decimal('3709.419774486'))
('0xf081aBd7CE088C04fC30aFc9e85256fB3F0d09cb', Decimal('3708.89082368'))
('0x4C3Fae01C4d26229E759557Bd3c4F621A8f3833a', Decimal('3695.12529309293346508'))
('0x3E8b94DEBa67f2eDb792A476Bc0e505452bE3f9B', Decimal('3692.578440005'))
('0xA9a46810F7ab26bfcc61a80A11184f61322ebb56', Decimal('3670.6137551'))
('0x1b21B66BCBAD8F390fB8a68E834E9B67CB775Ddd', Decimal('3635.283858'))
('0xafFCF4295719f5ee049cd0b173823Ee94fE02452', Decimal('3620.99103440286989088'))
('0x7416409B09D25e87FCA14D49D9aa049F862890b7', Decimal('3598.68710272'))
('0x1952EBc406C58823e61426446a345C6D83eCe265', Decimal('3594.13892'))
('0xdE2A6e97194DfA9815BF6D5fD856FB843E813F04', Decimal('3584.0670968'))
('0x2025eD239A8DEc4DE0034a252d5c5E385b73Fcd0', Decimal('3582.8949443000000002'))
('0x2e13411a9C3F8F8C988e0159ebb9eB95516002cd', Decimal('3576.525239576917410052'))
('0x5360663Be3B5434d8fB36A1b5C4762288A3Bd500', Decimal('3557.872188406'))
('0x38098E33a0B7B04fA78dBe5aCF5E5618ad1E6c76', Decimal('3527.6175'))
('0x4249f97556B4e41A249C3a0CD8fF13D8Db636CE0', Decimal('3503.24450001'))
('0x5Ebf9dB3d44f0cD724c6BA8CeEb76F4370170C58', Decimal('3492.999047964'))
('0xD3F0615922457006f7f058254A6cDbcCfBD08D95', Decimal('3473.372455447'))
('0xa2bf2E88C86E7d063E253a9678dA3e3760a32673', Decimal('3472.525475393'))
('0x0086ddC630d17685c7FC6edaAb2464B250eE40DD', Decimal('3457.056310086'))
('0x4020AB55d673077f8B66CC36bF96d207fB4663a7', Decimal('3456.62417890921649418'))
('0x49F34Ce89B87773bcA010043A49524cC9350B0Ea', Decimal('3454.792865448'))
('0x8F6bA7411aA39Bf0ef3632d00d0f6399E19813CD', Decimal('3446.825831368'))
('0x4f986F5822f1Dc21353905be5BDE5F4392675f5A', Decimal('3431.8528384871462906'))
